repository,element_key,parent_commit_id,commit_id,commit_time, change_type,element_file_before,element_file_after,element_name_before,element_name_after,result,comment
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.core.fs.FileSystem#getUnguardedFileSystem(URI)$uri(327)",a5ef09bb601cdd77fcb94e9ce633fdf979031aaf,536675b03a5050fda9c3e1fd403818cb50dcc6ff,1507281370,introduced,flink-core/src/main/java/org/apache/flink/core/fs/FileSystem.java,flink-core/src/main/java/org/apache/flink/core/fs/FileSystem.java,"flink-core/src/main/java/org.apache.flink.core.fs.FileSystem#getUnguardedFileSystem(URI)$uri:URI(314)","flink-core/src/main/java/org.apache.flink.core.fs.FileSystem#getUnguardedFileSystem(URI)$uri:URI(314)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry(440)",c923fb3c1c1d61462e1079198ae9fb735bb0acf2,2cc5d98c690c1b1b1ff1f48628ca58b1b4f0c932,1442313211,rename,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$serializer:ExecutionConfig.Entry<Class<?>,Class<?extendsSerializer<?>>>(270)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry:Map.Entry<Class<?>,ExecutionConfig.SerializableSerializer<?>>(268)",TP,"Rename Variable serializer : ExecutionConfig.Entry<Class<?>,Class<? extends Serializer<?>>> to entry : Map.Entry<Class<?>,ExecutionConfig.SerializableSerializer<?>> in method private checkKryoInitialized() : void from class org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry(440)",c923fb3c1c1d61462e1079198ae9fb735bb0acf2,2cc5d98c690c1b1b1ff1f48628ca58b1b4f0c932,1442313211,type change,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$serializer:ExecutionConfig.Entry<Class<?>,Class<?extendsSerializer<?>>>(270)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry:Map.Entry<Class<?>,ExecutionConfig.SerializableSerializer<?>>(268)",TP,"Change Variable Type serializer : ExecutionConfig.Entry<Class<?>,Class<? extends Serializer<?>>> to entry : Map.Entry<Class<?>,ExecutionConfig.SerializableSerializer<?>> in method private checkKryoInitialized() : void from class org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry(440)",5015ab490f89d384ac93752c22caf201ceb43776,354efec0f9da0fa03ea9b337b02a1a2a03a9ac16,1424271128,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$serializer:ExecutionConfig.Entry<Class<?>,Class<?extendsSerializer<?>>>(269)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$serializer:ExecutionConfig.Entry<Class<?>,Class<?extendsSerializer<?>>>(269)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry(444)",c923fb3c1c1d61462e1079198ae9fb735bb0acf2,2cc5d98c690c1b1b1ff1f48628ca58b1b4f0c932,1442313211,rename,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$serializer:ExecutionConfig.Entry<Class<?>,Serializer<?>>(267)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry:Map.Entry<Class<?>,Class<?extendsSerializer<?>>>(272)",TP,"Rename Variable serializer : ExecutionConfig.Entry<Class<?>,Serializer<?>> to entry : Map.Entry<Class<?>,Class<? extends Serializer<?>>> in method private checkKryoInitialized() : void from class org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry(444)",c923fb3c1c1d61462e1079198ae9fb735bb0acf2,2cc5d98c690c1b1b1ff1f48628ca58b1b4f0c932,1442313211,type change,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$serializer:ExecutionConfig.Entry<Class<?>,Serializer<?>>(267)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry:Map.Entry<Class<?>,Class<?extendsSerializer<?>>>(272)",TP,"Change Variable Type serializer : ExecutionConfig.Entry<Class<?>,Serializer<?>> to entry : Map.Entry<Class<?>,Class<? extends Serializer<?>>> in method private checkKryoInitialized() : void from class org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$entry(444)",5015ab490f89d384ac93752c22caf201ceb43776,354efec0f9da0fa03ea9b337b02a1a2a03a9ac16,1424271128,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/kryo/KryoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$serializer:ExecutionConfig.Entry<Class<?>,Serializer<?>>(266)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer#checkKryoInitialized()$serializer:ExecutionConfig.Entry<Class<?>,Serializer<?>>(266)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$host(76)",028fcf55c41f4b2a7677eb31d0ead3973e457efc,c32569aed12ffa968e2c2289c2d56db262c0eba4,1411236168,introduced,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,"flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$host:String(66)","flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$host:String(66)",TP,"added with method"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$isw(133)",3799560e1c5bca07fef165fb4b05ddd7a1a937b7,e0a4ee07084bc6ab56a20fbc4a18863462da93eb,1418395997,introduced,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,"flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$isw:LocatableInputSplitWithCount(131)","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$isw:LocatableInputSplitWithCount(131)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$localSplits(111)",3799560e1c5bca07fef165fb4b05ddd7a1a937b7,e0a4ee07084bc6ab56a20fbc4a18863462da93eb,1418395997,type change,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,"flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$localSplits:List<LocatableInputSplit>(95)","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$localSplits:LocatableInputSplitChooser(109)",TP,"Change Variable Type localSplits : List<LocatableInputSplit> to localSplits : LocatableInputSplitChooser in method public getNextInputSplit(host String) : LocatableInputSplit from class org.apache.flink.api.common.io.LocatableInputSplitAssigner"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$localSplits(111)",028fcf55c41f4b2a7677eb31d0ead3973e457efc,c32569aed12ffa968e2c2289c2d56db262c0eba4,1411236168,introduced,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,"flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$localSplits:List<LocatableInputSplit>(94)","flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$localSplits:List<LocatableInputSplit>(94)",TP,"added with method"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$prior(119)",3799560e1c5bca07fef165fb4b05ddd7a1a937b7,e0a4ee07084bc6ab56a20fbc4a18863462da93eb,1418395997,type change,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,"flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$prior:List<LocatableInputSplit>(103)","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$prior:LocatableInputSplitChooser(117)",TP,"Change Variable Type prior : List<LocatableInputSplit> to prior : LocatableInputSplitChooser in method public getNextInputSplit(host String) : LocatableInputSplit from class org.apache.flink.api.common.io.LocatableInputSplitAssigner"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$prior(119)",028fcf55c41f4b2a7677eb31d0ead3973e457efc,c32569aed12ffa968e2c2289c2d56db262c0eba4,1411236168,introduced,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,"flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$prior:List<LocatableInputSplit>(102)","flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$prior:List<LocatableInputSplit>(102)",TP,"added with method"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$remaining(128)",3799560e1c5bca07fef165fb4b05ddd7a1a937b7,e0a4ee07084bc6ab56a20fbc4a18863462da93eb,1418395997,type change,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,"flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$remaining:LocatableInputSplit[](112)","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$remaining:LocatableInputSplitWithCount[](126)",TP,"Change Variable Type remaining : LocatableInputSplit[] to remaining : LocatableInputSplitWithCount[] in method public getNextInputSplit(host String) : LocatableInputSplit from class org.apache.flink.api.common.io.LocatableInputSplitAssigner"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$remaining(128)",028fcf55c41f4b2a7677eb31d0ead3973e457efc,c32569aed12ffa968e2c2289c2d56db262c0eba4,1411236168,introduced,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,"flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$remaining:LocatableInputSplit[](111)","flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$remaining:LocatableInputSplit[](111)",TP,"added with method"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$split(83)",3799560e1c5bca07fef165fb4b05ddd7a1a937b7,e0a4ee07084bc6ab56a20fbc4a18863462da93eb,1418395997,introduced,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,"flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplitWithCount(81)","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplitWithCount(81)",FN,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$split(83)",3799560e1c5bca07fef165fb4b05ddd7a1a937b7,e0a4ee07084bc6ab56a20fbc4a18863462da93eb,1418395997,type change,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,"flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplit(141)","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplitWithCount(81)",FP,"Change Variable Type split : LocatableInputSplit to split : LocatableInputSplitWithCount in method public getNextInputSplit(host String) : LocatableInputSplit from class org.apache.flink.api.common.io.LocatableInputSplitAssigner"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$split(83)",028fcf55c41f4b2a7677eb31d0ead3973e457efc,c32569aed12ffa968e2c2289c2d56db262c0eba4,1411236168,introduced,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/splitassigner/LocatableInputSplitAssigner.java,"flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplit(139)","flink-runtime/src/main/java/org.apache.flink.runtime.jobmanager.splitassigner.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplit(139)",FP,"added with method"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$split(159)",3799560e1c5bca07fef165fb4b05ddd7a1a937b7,e0a4ee07084bc6ab56a20fbc4a18863462da93eb,1418395997,introduced,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,"flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplitWithCount(157)","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplitWithCount(157)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$split(180)",3799560e1c5bca07fef165fb4b05ddd7a1a937b7,e0a4ee07084bc6ab56a20fbc4a18863462da93eb,1418395997,introduced,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,"flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplitWithCount(178)","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String)$split:LocatableInputSplitWithCount(178)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$taskId(76)",27a479fed3a58c2377220a292eda965b78241907,7452802bc25c0915b7347d4faf2d60adcfc27644,1423131483,introduced,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,flink-core/src/main/java/org/apache/flink/api/common/io/LocatableInputSplitAssigner.java,"flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$taskId:int(74)","flink-core/src/main/java/org.apache.flink.api.common.io.LocatableInputSplitAssigner#getNextInputSplit(String, int)$taskId:int(74)",TP,"Add Parameter taskId : int in method public getNextInputSplit(host String, taskId int) : LocatableInputSplit from class org.apache.flink.api.common.io.LocatableInputSplitAssigner"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$actualSubclass(377)",6b402f43d01495fd9a6bea1c80b2b2b50393b92d,7407076d3990752eb5fa4072cd036efd2f656cbc,1423570503,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$actualSubclass:Class<?>(390)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$actualSubclass:Class<?>(390)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$field(411)",ea4c8828c0d0170ccfe493494f06e6eb86ffdaf7,76d4a75e823c31a899f2143fb6be185b90e55532,1412082638,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$field:Object(201)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$field:Object(201)",TP,"added with method"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$flags(370)",6b402f43d01495fd9a6bea1c80b2b2b50393b92d,7407076d3990752eb5fa4072cd036efd2f656cbc,1423570503,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$flags:int(383)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$flags:int(383)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$i(404)",ea4c8828c0d0170ccfe493494f06e6eb86ffdaf7,76d4a75e823c31a899f2143fb6be185b90e55532,1412082638,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$i:int(200)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$i:int(200)",TP,"added with method"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$isNull(405)",ec82d973d2e2c6f03d147fb87ecb7402da1776fa,926f835adb9cb77bcda19e4ed009cc07c89cea74,1412761141,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$isNull:boolean(202)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$isNull:boolean(202)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$source(369)",ea4c8828c0d0170ccfe493494f06e6eb86ffdaf7,76d4a75e823c31a899f2143fb6be185b90e55532,1412082638,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$source:DataInputView(190)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$source:DataInputView(190)",TP,"added with method"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$subclassName(381)",6b402f43d01495fd9a6bea1c80b2b2b50393b92d,7407076d3990752eb5fa4072cd036efd2f656cbc,1423570503,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$subclassName:String(394)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$subclassName:String(394)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$subclassSerializer(378)",6b402f43d01495fd9a6bea1c80b2b2b50393b92d,7407076d3990752eb5fa4072cd036efd2f656cbc,1423570503,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$subclassSerializer:TypeSerializer(391)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$subclassSerializer:TypeSerializer(391)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$subclassTag(393)",6b402f43d01495fd9a6bea1c80b2b2b50393b92d,7407076d3990752eb5fa4072cd036efd2f656cbc,1423570503,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$subclassTag:int(406)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$subclassTag:int(406)",TP,"new variable"
"https://github.com/apache/flink.git","flink-core/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$target(375)",ea4c8828c0d0170ccfe493494f06e6eb86ffdaf7,76d4a75e823c31a899f2143fb6be185b90e55532,1412082638,introduced,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,flink-java/src/main/java/org/apache/flink/api/java/typeutils/runtime/PojoSerializer.java,"flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$target:T(191)","flink-java/src/main/java/org.apache.flink.api.java.typeutils.runtime.PojoSerializer#deserialize(DataInputView)$target:T(191)",TP,"added with method"
"https://github.com/apache/flink.git","flink-streaming-java/src/main/java/org.apache.flink.streaming.api.environment.RemoteStreamEnvironment#executeRemotely(StreamGraph, List)$client(204)",5017cb48c71af51c919e6111d85ba79408b1b1ab,facf2ac67ae3ffd4cffd7c6f8536fd7953795fb9,1519249744,type change,flink-streaming-java/src/main/java/org/apache/flink/streaming/api/environment/RemoteStreamEnvironment.java,flink-streaming-java/src/main/java/org/apache/flink/streaming/api/environment/RemoteStreamEnvironment.java,"flink-streaming-java/src/main/java/org.apache.flink.streaming.api.environment.RemoteStreamEnvironment#executeRemotely(StreamGraph, List)$client:StandaloneClusterClient(201)","flink-streaming-java/src/main/java/org.apache.flink.streaming.api.environment.RemoteStreamEnvironment#executeRemotely(StreamGraph, List)$client:ClusterClient<?>(204)",TP,"Change Variable Type client : StandaloneClusterClient to client : ClusterClient<?> in method protected executeRemotely(streamGraph StreamGraph, jarFiles List<URL>) : JobExecutionResult from class org.apache.flink.streaming.api.environment.RemoteStreamEnvironment"
"https://github.com/apache/flink.git","flink-streaming-java/src/main/java/org.apache.flink.streaming.api.environment.RemoteStreamEnvironment#executeRemotely(StreamGraph, List)$client(204)",5017cb48c71af51c919e6111d85ba79408b1b1ab,facf2ac67ae3ffd4cffd7c6f8536fd7953795fb9,1519249744,modifier change,flink-streaming-java/src/main/java/org/apache/flink/streaming/api/environment/RemoteStreamEnvironment.java,flink-streaming-java/src/main/java/org/apache/flink/streaming/api/environment/RemoteStreamEnvironment.java,"flink-streaming-java/src/main/java/org.apache.flink.streaming.api.environment.RemoteStreamEnvironment#executeRemotely(StreamGraph, List)$client:StandaloneClusterClient(201)","flink-streaming-java/src/main/java/org.apache.flink.streaming.api.environment.RemoteStreamEnvironment#executeRemotely(StreamGraph, List)$client:ClusterClient<?>(204)",TP,"Add Variable Modifier final in variable client : ClusterClient<?> in method protected executeRemotely(streamGraph StreamGraph, jarFiles List<URL>) : JobExecutionResult from class org.apache.flink.streaming.api.environment.RemoteStreamEnvironment"
